air_id,country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
1921,India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",2026-03-03 15:00:00,28.624548,77.35771,NO2,11,21,16
1922,India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",2026-03-03 15:00:00,28.5898,77.3101,SO2,7,31,19
1923,India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",2026-03-03 15:00:00,28.56923,77.393848,NH3,12,19,15
1924,India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",2026-03-03 15:00:00,28.56923,77.393848,OZONE,18,21,20
1925,India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",2026-03-03 15:00:00,26.906111,80.948222,NH3,12,18,15
1926,India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",2026-03-03 15:00:00,26.90723,80.98579,SO2,39,60,42
1927,India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",2026-03-03 15:00:00,26.845881,80.936554,OZONE,15,38,30
1928,India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",2026-03-03 15:00:00,28.999264,77.759035,NO2,81,119,106
1929,India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",2026-03-03 15:00:00,25.425602,81.917152,PM10,51,106,83
1930,India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",2026-03-03 15:00:00,25.425602,81.917152,CO,18,18,18
1931,India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",2026-03-03 15:00:00,25.449199,81.82736,PM2.5,23,73,43
1932,India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",2026-03-03 15:00:00,25.449199,81.82736,NO2,5,5,5
1933,India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",2026-03-03 15:00:00,25.449199,81.82736,NH3,7,11,8
1934,India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",2026-03-03 15:00:00,26.207781,81.245571,NO2,NA,NA,NA
1935,India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",2026-03-03 15:00:00,26.207781,81.245571,NH3,NA,NA,NA
1936,India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",2026-03-03 15:00:00,28.234893,77.8683,CO,30,64,48
1937,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",2026-03-03 15:00:00,26.766433,80.927299,NH3,NA,NA,NA
1938,India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",2026-03-03 15:00:00,28.953588,77.762294,OZONE,50,142,96
1939,India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",2026-03-03 15:00:00,28.840739,78.697531,PM2.5,27,159,99
1940,India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",2026-03-03 15:00:00,26.86812,81.005119,OZONE,30,44,39
1941,India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",2026-03-03 15:00:00,25.350599,82.908307,NO2,40,43,42
1942,India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",2026-03-03 15:00:00,25.262326,82.995408,PM2.5,1,66,28
1943,India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",2026-03-03 15:00:00,25.32393,82.99687,PM10,37,82,59
1944,India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",2026-03-03 15:00:00,25.32393,82.99687,CO,16,40,22
1945,India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",2026-03-03 15:00:00,27.571409,77.655757,OZONE,15,15,15
1946,India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",2026-03-03 15:00:00,30.269444,78.044167,CO,4,6,4
1947,India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",2026-03-03 15:00:00,29.212411,78.961175,PM2.5,93,201,138
1948,India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",2026-03-03 15:00:00,29.212411,78.961175,SO2,7,10,9
1949,India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",2026-03-03 15:00:00,29.212411,78.961175,OZONE,13,23,17
1950,India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2026-03-03 15:00:00,30.075911,78.285955,PM2.5,2,2,2
1951,India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2026-03-03 15:00:00,30.075911,78.285955,PM10,26,60,45
1952,India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2026-03-03 15:00:00,30.075911,78.285955,NH3,5,38,17
1953,India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2026-03-03 15:00:00,30.075911,78.285955,CO,37,37,37
1954,India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",2026-03-03 15:00:00,23.685297,86.945968,PM10,84,137,113
1955,India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",2026-03-03 15:00:00,23.697936,86.944395,PM2.5,19,172,82
1956,India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",2026-03-03 15:00:00,23.697936,86.944395,NH3,7,8,8
1957,India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",2026-03-03 15:00:00,23.697936,86.944395,SO2,23,23,23
1958,India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",2026-03-03 15:00:00,23.616515,87.119133,PM10,41,132,87
1959,India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",2026-03-03 15:00:00,23.616515,87.119133,NH3,6,8,8
1960,India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",2026-03-03 15:00:00,23.616515,87.119133,CO,38,106,96
1961,India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",2026-03-03 15:00:00,23.616515,87.119133,OZONE,5,42,29
1962,India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2026-03-03 15:00:00,22.760558,88.361759,PM10,50,133,90
1963,India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2026-03-03 15:00:00,22.760558,88.361759,NO2,12,54,27
1964,India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2026-03-03 15:00:00,22.760558,88.361759,OZONE,2,58,33
1965,India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",2026-03-03 15:00:00,23.567923,87.306843,PM2.5,24,238,92
1966,India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",2026-03-03 15:00:00,23.567923,87.306843,PM10,43,129,80
1967,India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",2026-03-03 15:00:00,23.567923,87.306843,CO,34,96,54
1968,India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",2026-03-03 15:00:00,23.567923,87.306843,OZONE,1,72,47
1969,India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2026-03-03 15:00:00,23.508764,87.35444,SO2,4,10,6
1970,India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",2026-03-03 15:00:00,23.549395,87.300496,PM10,61,217,131
1971,India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",2026-03-03 15:00:00,23.549395,87.300496,NH3,2,6,3
1972,India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2026-03-03 15:00:00,22.06047,88.109737,PM2.5,66,272,166
1973,India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2026-03-03 15:00:00,22.06047,88.109737,PM10,82,200,129
1974,India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",2026-03-03 15:00:00,22.629801,88.352017,CO,7,108,17
1975,India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2026-03-03 15:00:00,22.554954,88.292568,CO,1,102,16
1976,India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",2026-03-03 15:00:00,22.602557,88.310566,PM10,53,187,105
1977,India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",2026-03-03 15:00:00,22.602557,88.310566,NH3,6,9,7
1978,India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",2026-03-03 15:00:00,22.611968,88.347422,PM10,98,403,174
1979,India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",2026-03-03 15:00:00,22.611968,88.347422,CO,11,103,56
1980,India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2026-03-03 15:00:00,22.568732,88.279728,PM2.5,61,301,149
1981,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",2026-03-03 15:00:00,22.536751,88.363802,CO,11,116,26
1982,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",2026-03-03 15:00:00,22.55664,88.342674,NO2,27,101,62
1983,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",2026-03-03 15:00:00,22.55664,88.342674,NH3,9,19,12
1984,India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-03-03 15:00:00,22.51106,88.35142,PM2.5,61,213,134
1985,India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-03-03 15:00:00,22.51106,88.35142,PM10,78,132,110
1986,India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-03-03 15:00:00,22.51106,88.35142,NO2,20,167,90
1987,India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-03-03 15:00:00,22.51106,88.35142,SO2,15,85,32
1988,India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2026-03-03 15:00:00,22.544808,88.340369,SO2,17,62,29
1989,India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-03-03 15:00:00,13.20488,79.097889,NH3,6,7,6
1990,India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-03-03 15:00:00,13.20488,79.097889,CO,21,48,38
1991,India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-03-03 15:00:00,14.465052,78.824187,CO,26,46,42
1992,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2026-03-03 15:00:00,16.987287,81.736318,NO2,19,48,30
1993,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2026-03-03 15:00:00,16.987287,81.736318,NH3,3,5,4
1994,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2026-03-03 15:00:00,16.987287,81.736318,CO,18,56,24
1995,India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",2026-03-03 15:00:00,13.67,79.35,PM10,73,135,100
1996,India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",2026-03-03 15:00:00,13.615387,79.40923,CO,18,25,22
1997,India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2026-03-03 15:00:00,16.536107,80.594233,PM2.5,48,65,54
1998,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2026-03-03 15:00:00,17.72,83.3,NO2,30,170,106
1999,India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",2026-03-03 15:00:00,27.103358,93.679645,CO,14,42,16
2000,India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",2026-03-03 15:00:00,26.071318,91.87488,PM2.5,85,376,163
2001,India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",2026-03-03 15:00:00,26.10887,91.589544,SO2,1,23,9
2002,India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",2026-03-03 15:00:00,26.1875,91.744194,NH3,1,1,1
2003,India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",2026-03-03 15:00:00,26.1875,91.744194,SO2,28,58,44
2004,India,Assam,Silchar,"Tarapur, Silchar - PCBA",2026-03-03 15:00:00,24.82827,92.79525,SO2,5,7,6
2005,India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",2026-03-03 15:00:00,26.987634,94.636574,NO2,26,52,39
2006,India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",2026-03-03 15:00:00,26.987634,94.636574,NH3,7,12,9
2007,India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",2026-03-03 15:00:00,26.146529,87.454184,PM2.5,38,338,108
2008,India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",2026-03-03 15:00:00,26.146529,87.454184,NO2,1,12,3
2009,India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",2026-03-03 15:00:00,24.75746,84.366208,PM2.5,NA,NA,NA
2010,India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",2026-03-03 15:00:00,24.75746,84.366208,PM10,NA,NA,NA
2011,India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",2026-03-03 15:00:00,24.75746,84.366208,CO,102,103,102
2012,India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",2026-03-03 15:00:00,26.088131,87.938403,NH3,3,3,3
2013,India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",2026-03-03 15:00:00,26.088131,87.938403,SO2,5,9,6
2014,India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",2026-03-03 15:00:00,27.308328,84.531742,CO,32,33,32
2015,India,Bihar,Munger,"Town Hall, Munger - BSPCB",2026-03-03 15:00:00,25.376776,86.471523,NH3,2,3,3
2016,India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",2026-03-03 15:00:00,26.11442,85.39813,NO2,33,99,52
2017,India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",2026-03-03 15:00:00,26.140335,85.365019,PM10,57,67,63
2018,India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2026-03-03 15:00:00,16.536107,80.594233,SO2,13,19,17
2019,India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",2026-03-03 15:00:00,16.486692,80.699436,PM2.5,NA,NA,NA
2020,India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",2026-03-03 15:00:00,16.486692,80.699436,PM10,NA,NA,NA
2021,India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",2026-03-03 15:00:00,16.486692,80.699436,NO2,NA,NA,NA
2022,India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",2026-03-03 15:00:00,16.486692,80.699436,NH3,NA,NA,NA
2023,India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",2026-03-03 15:00:00,16.486692,80.699436,SO2,NA,NA,NA
2024,India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2026-03-03 15:00:00,16.509717,80.612222,PM10,57,100,80
2025,India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2026-03-03 15:00:00,16.509717,80.612222,OZONE,8,54,43
2026,India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",2026-03-03 15:00:00,25.56752,83.966379,SO2,5,46,27
2027,India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",2026-03-03 15:00:00,25.56752,83.966379,CO,20,27,24
2028,India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",2026-03-03 15:00:00,25.780826,84.744677,OZONE,3,19,14
2029,India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",2026-03-03 15:00:00,24.792403,84.992416,PM10,107,240,143
2030,India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",2026-03-03 15:00:00,24.762518,84.982348,OZONE,10,135,82
2031,India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",2026-03-03 15:00:00,25.560083,87.553265,NH3,1,1,1
2032,India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",2026-03-03 15:00:00,25.560083,87.553265,CO,77,97,85
2033,India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",2026-03-03 15:00:00,25.560083,87.553265,OZONE,5,38,23
2034,India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",2026-03-03 15:00:00,25.265194,87.012947,NO2,7,9,7
2035,India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",2026-03-03 15:00:00,25.204762,85.51496,PM10,19,111,51
2036,India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",2026-03-03 15:00:00,25.204762,85.51496,NH3,3,4,3
2037,India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",2026-03-03 15:00:00,26.446912,91.439057,PM10,103,120,116
2038,India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",2026-03-03 15:00:00,26.446912,91.439057,CO,20,22,21
2039,India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",2026-03-03 15:00:00,26.446912,91.439057,OZONE,14,43,26
2040,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-03-03 15:00:00,16.515083,80.518167,SO2,12,24,15
2041,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-03-03 15:00:00,16.515083,80.518167,OZONE,1,57,40
2042,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",2026-03-03 15:00:00,26.1209,85.3647,PM2.5,72,90,79
2043,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",2026-03-03 15:00:00,26.1209,85.3647,CO,13,52,30
2044,India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",2026-03-03 15:00:00,25.586562,85.043586,SO2,5,7,6
2045,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",2026-03-03 15:00:00,25.592539,85.227158,CO,28,140,94
2046,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",2026-03-03 15:00:00,25.592539,85.227158,OZONE,21,88,65
2047,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2026-03-03 15:00:00,25.610369,85.132568,PM2.5,33,260,108
2048,India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2026-03-03 15:00:00,25.610369,85.132568,NO2,1,2,2
2049,India,Bihar,Patna,"Muradpur, Patna - BSPCB",2026-03-03 15:00:00,25.619651,85.147382,PM2.5,94,230,166
2050,India,Bihar,Patna,"Muradpur, Patna - BSPCB",2026-03-03 15:00:00,25.619651,85.147382,PM10,123,143,133
2051,India,Bihar,Patna,"Muradpur, Patna - BSPCB",2026-03-03 15:00:00,25.619651,85.147382,OZONE,16,95,58
2052,India,Delhi,Delhi,"Alipur, Delhi - DPCC",2026-03-03 15:00:00,28.815329,77.15301,SO2,5,17,10
2053,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2026-03-03 15:00:00,28.647622,77.315809,NO2,33,114,66
2054,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2026-03-03 15:00:00,28.647622,77.315809,NH3,3,10,6
2055,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2026-03-03 15:00:00,28.695381,77.181665,OZONE,26,98,70
2056,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2026-03-03 15:00:00,28.470691,77.109936,PM10,136,188,156
2057,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",2026-03-03 15:00:00,28.470691,77.109936,NO2,3,27,13
2058,India,Delhi,Delhi,"Bawana, Delhi - DPCC",2026-03-03 15:00:00,28.7762,77.051074,SO2,5,34,14
2059,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",2026-03-03 15:00:00,28.72565,77.201157,CO,9,36,22
2060,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",2026-03-03 15:00:00,28.551201,77.273574,PM2.5,74,316,177
2061,India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",2026-03-03 15:00:00,21.258815,81.578979,CO,12,76,23
2062,India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",2026-03-03 15:00:00,21.219665,81.630094,PM10,19,137,79
2063,India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",2026-03-03 15:00:00,21.219665,81.630094,CO,20,128,54
2064,India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",2026-03-03 15:00:00,21.237755,81.705301,SO2,2,16,7
2065,India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",2026-03-03 15:00:00,21.371751,81.664929,NO2,12,44,21
2066,India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",2026-03-03 15:00:00,21.371751,81.664929,OZONE,2,24,12
2067,India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",2026-03-03 15:00:00,22.066315,83.338201,NO2,25,95,66
2068,India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",2026-03-03 15:00:00,24.952822,84.002396,NH3,2,5,3
2069,India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",2026-03-03 15:00:00,24.952822,84.002396,OZONE,12,29,16
2070,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",2026-03-03 15:00:00,30.735567,76.775714,NH3,9,19,15
2071,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",2026-03-03 15:00:00,30.751462,76.762879,PM10,55,118,90
2072,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",2026-03-03 15:00:00,30.751462,76.762879,NO2,10,23,18
2073,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",2026-03-03 15:00:00,30.751462,76.762879,NH3,7,8,8
2074,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",2026-03-03 15:00:00,30.751462,76.762879,OZONE,22,63,48
2075,India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",2026-03-03 15:00:00,21.185571,81.343175,OZONE,9,13,10
2076,India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",2026-03-03 15:00:00,21.224231,81.40835,NO2,21,95,43
2077,India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",2026-03-03 15:00:00,21.224231,81.40835,CO,8,93,28
2078,India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",2026-03-03 15:00:00,22.08815,82.13737,PM10,48,143,90
2079,India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",2026-03-03 15:00:00,22.118125,83.140608,SO2,2,31,9
2080,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",2026-03-03 15:00:00,25.599486,85.113666,SO2,3,11,8
2081,India,Bihar,Patna,"Samanpura, Patna - BSPCB",2026-03-03 15:00:00,25.596727,85.085624,SO2,6,7,6
2082,India,Bihar,Patna,"Samanpura, Patna - BSPCB",2026-03-03 15:00:00,25.596727,85.085624,CO,66,108,82
2083,India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",2026-03-03 15:00:00,25.0328,85.41948,PM2.5,33,67,48
2084,India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",2026-03-03 15:00:00,25.859655,85.77944,PM10,47,187,100
2085,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",2026-03-03 15:00:00,28.551201,77.273574,NO2,80,136,97
2086,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",2026-03-03 15:00:00,28.551201,77.273574,CO,24,74,35
2087,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",2026-03-03 15:00:00,28.551201,77.273574,OZONE,5,68,30
2088,India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ",2026-03-03 15:00:00,28.594169,77.1251,PM10,148,202,169
2089,India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ",2026-03-03 15:00:00,28.594169,77.1251,NO2,10,85,40
2090,India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026-03-03 15:00:00,28.615828,77.271992,CO,80,109,93
2091,India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026-03-03 15:00:00,28.615828,77.271992,OZONE,11,85,57
2092,India,Delhi,Delhi,"DTU, Delhi - CPCB",2026-03-03 15:00:00,28.75005,77.111262,PM10,100,162,126
2093,India,Delhi,Delhi,"DTU, Delhi - CPCB",2026-03-03 15:00:00,28.75005,77.111262,CO,16,34,28
2094,India,Delhi,Delhi,"DTU, Delhi - CPCB",2026-03-03 15:00:00,28.75005,77.111262,OZONE,20,36,30
2095,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2026-03-03 15:00:00,28.498571,77.26484,PM2.5,80,368,217
2096,India,Chhattisgarh,Korba,"Rampur, Korba - CECB",2026-03-03 15:00:00,22.368195,82.746431,OZONE,2,12,9
2097,India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",2026-03-03 15:00:00,22.12665,83.483212,PM2.5,31,122,76
2098,India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",2026-03-03 15:00:00,22.12665,83.483212,NH3,2,2,2
2099,India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",2026-03-03 15:00:00,22.191017,83.519701,NO2,NA,NA,NA
2100,India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",2026-03-03 15:00:00,22.191017,83.519701,NH3,NA,NA,NA
2101,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",2026-03-03 15:00:00,28.699793,77.165453,SO2,2,36,12
2102,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",2026-03-03 15:00:00,28.699793,77.165453,OZONE,20,48,26
2103,India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",2026-03-03 15:00:00,23.107969,72.574648,OZONE,1,52,34
2104,India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",2026-03-03 15:00:00,22.977134,72.553024,PM2.5,63,331,160
2105,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2026-03-03 15:00:00,23.002657,72.591912,NO2,91,100,92
2106,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2026-03-03 15:00:00,23.002657,72.591912,SO2,21,57,38
2107,India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",2026-03-03 15:00:00,23.020509,72.579261,NO2,22,296,155
2108,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",2026-03-03 15:00:00,28.674045,77.131023,CO,19,82,26
2109,India,Delhi,Delhi,"Pusa, Delhi - IMD",2026-03-03 15:00:00,28.63611,77.173332,PM2.5,62,231,143
2110,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",2026-03-03 15:00:00,28.563262,77.186937,NO2,3,103,43
2111,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",2026-03-03 15:00:00,28.563262,77.186937,OZONE,12,126,77
